Cycle,MSE,Avg,Min,Max,Discrepancy
1096000,3808.178975,50.40,0.00,180.00,7.00
1098000,3796.175600,50.38,0.00,180.00,7.00
1100000,3796.438975,50.40,0.00,180.00,7.00
1102000,3789.075600,50.38,0.00,180.00,7.00
1104000,3786.587900,50.39,0.00,180.00,7.00
1106000,3782.614375,50.38,0.00,180.00,7.00
1108000,3774.874375,50.38,0.00,179.00,7.00
1110000,3768.781775,50.37,0.00,179.00,7.00
1112000,3763.358975,50.36,0.00,179.00,7.00
1114000,3759.291775,50.37,0.00,179.00,7.00
1116000,3752.305975,50.35,0.00,179.00,7.00
1118000,3750.298975,50.36,0.00,179.00,7.00
1120000,3744.640400,50.36,0.00,179.00,7.00
1122000,3738.187500,50.35,0.00,178.00,7.00
1124000,3732.055975,50.35,0.00,178.00,7.00
1126000,3725.078975,50.36,0.00,178.00,7.00
1128000,3723.171775,50.37,0.00,178.00,7.00
1130000,3716.227900,50.39,0.00,178.00,7.00
1132000,3714.178975,50.40,0.00,178.00,7.00
1134000,3708.820000,50.40,0.00,178.00,7.00
1136000,3705.240000,50.40,0.00,177.00,7.00
1138000,3699.740000,50.40,0.00,177.00,7.00
1140000,3692.725600,50.38,0.00,177.00,7.00
1142000,3687.076775,50.39,0.00,177.00,7.00
1144000,3684.174375,50.38,0.00,177.00,7.00
1146000,3680.318975,50.40,0.00,177.00,7.00
1148000,3674.791775,50.37,0.00,177.00,7.00
1150000,3667.686775,50.39,0.00,176.00,7.00
1152000,3663.437500,50.35,0.00,176.00,7.00
1154000,3657.280400,50.36,0.00,176.00,7.00
1156000,3651.522775,50.34,0.00,176.00,7.00
1158000,3650.488975,50.36,0.00,176.00,7.00
1160000,3645.067500,50.35,0.00,176.00,7.00
1162000,3642.414375,50.38,0.00,176.00,7.00
1164000,3635.531775,50.37,0.00,175.00,7.00
1166000,3631.174400,50.34,0.00,175.00,7.00
1168000,3625.698975,50.36,0.00,175.00,7.00
1170000,3621.482775,50.34,0.00,175.00,7.00
1172000,3613.912775,50.34,0.00,175.00,7.00
1174000,3611.298975,50.36,0.00,175.00,7.00
1176000,3609.673100,50.37,0.00,175.00,7.00
1178000,3601.804375,50.38,0.00,174.00,7.00
1180000,3599.837900,50.39,0.00,174.00,7.00
1182000,3590.054375,50.38,0.00,174.00,7.00
1184000,3588.910000,50.40,0.00,174.00,7.00
1186000,3576.524375,50.38,0.00,174.00,7.00
1188000,3578.674375,50.38,0.00,174.00,6.00
1190000,3569.445600,50.38,0.00,174.00,7.00
1192000,3568.404375,50.38,0.00,174.00,6.00
1194000,3560.557900,50.39,0.00,173.00,7.00
1196000,3557.333100,50.37,0.00,173.00,6.00
1198000,3551.316775,50.39,0.00,173.00,7.00
1200000,3547.618975,50.36,0.00,173.00,6.00
1202000,3544.936775,50.39,0.00,173.00,7.00
1204000,3540.177500,50.35,0.00,173.00,6.00
1206000,3537.204375,50.38,0.00,173.00,7.00
1208000,3529.572775,50.34,0.00,172.00,6.00
1210000,3527.937500,50.35,0.00,172.00,7.00
1212000,3521.172775,50.34,0.00,172.00,6.00
1214000,3514.871975,50.31,0.00,172.00,7.00
1216000,3512.981100,50.33,0.00,172.00,6.00
1218000,3506.823900,50.31,0.00,172.00,6.00
1220000,3504.739375,50.33,0.00,172.00,6.00
1222000,3499.979375,50.33,0.00,172.00,6.00
1224000,3497.495975,50.35,0.00,172.00,6.00
1226000,3490.939375,50.33,0.00,171.00,6.00
1228000,3486.007500,50.35,0.00,171.00,6.00
1230000,3479.184400,50.34,0.00,171.00,6.00
1232000,3474.069375,50.33,0.00,171.00,5.00
1234000,3472.811775,50.37,0.00,171.00,5.00
1236000,3463.245775,50.32,0.00,171.00,5.00
1238000,3462.473100,50.37,0.00,171.00,5.00
1240000,3458.429375,50.33,0.00,171.00,6.00
1242000,3454.641775,50.37,0.00,171.00,5.00
1244000,3451.239375,50.33,0.00,170.00,5.00
1246000,3445.907500,50.35,0.00,170.00,5.00
1248000,3443.487600,50.32,0.00,170.00,5.00
1250000,3438.422775,50.34,0.00,170.00,5.00
1252000,3434.715775,50.32,0.00,170.00,5.00
1254000,3430.019375,50.33,0.00,170.00,5.00
1256000,3427.975775,50.32,0.00,170.00,5.00
1258000,3423.262775,50.34,0.00,170.00,5.00
1260000,3420.039375,50.33,0.00,169.00,5.00
1262000,3414.901100,50.33,0.00,169.00,5.00
1264000,3410.282775,50.34,0.00,169.00,5.00
1266000,3404.839375,50.33,0.00,169.00,5.00
1268000,3406.674400,50.34,0.00,169.00,5.00
1270000,3394.995775,50.32,0.00,169.00,5.00
1272000,3397.379375,50.33,0.00,169.00,5.00
1274000,3390.917600,50.32,0.00,169.00,5.00
1276000,3389.867600,50.32,0.00,169.00,5.00
1278000,3383.077600,50.32,0.00,168.00,5.00
1280000,3381.400000,50.30,0.00,168.00,5.00
1282000,3375.943900,50.31,0.00,168.00,5.00
1284000,3372.923900,50.31,0.00,168.00,5.00
1286000,3366.781975,50.31,0.00,168.00,5.00
1288000,3366.715775,50.32,0.00,168.00,5.00
1290000,3356.251975,50.31,0.00,168.00,5.00
1292000,3358.695775,50.32,0.00,168.00,5.00
1294000,3349.661100,50.33,0.00,167.00,5.00
1296000,3351.821100,50.33,0.00,167.00,5.00
1298000,3340.964400,50.34,0.00,167.00,5.00
1300000,3340.971100,50.33,0.00,167.00,5.00
1302000,3334.815975,50.35,0.00,167.00,5.00
1304000,3333.795975,50.35,0.00,167.00,5.00
1306000,3326.445975,50.35,0.00,167.00,5.00
1308000,3327.212775,50.34,0.00,167.00,5.00
1310000,3319.172775,50.34,0.00,167.00,5.00
1312000,3318.167600,50.32,0.00,167.00,5.00
1314000,3310.941100,50.33,0.00,166.00,5.00
1316000,3310.171100,50.33,0.00,166.00,5.00
1318000,3303.281100,50.33,0.00,166.00,5.00
1320000,3304.345775,50.32,0.00,166.00,5.00
1322000,3297.489375,50.33,0.00,166.00,5.00
1324000,3298.857600,50.32,0.00,166.00,5.00
1326000,3291.517600,50.32,0.00,166.00,5.00
1328000,3292.797600,50.32,0.00,166.00,5.00
1330000,3283.511975,50.31,0.00,165.00,5.00
1332000,3283.860000,50.30,0.00,165.00,5.00
1334000,3275.465900,50.29,0.00,165.00,5.00
1336000,3273.373775,50.29,0.00,165.00,5.00
1338000,3267.695900,50.29,0.00,165.00,5.00
1340000,3267.990000,50.30,0.00,165.00,5.00
1342000,3260.903775,50.29,0.00,165.00,5.00
1344000,3258.745775,50.32,0.00,165.00,5.00
1346000,3256.443900,50.31,0.00,165.00,5.00
1348000,3252.353900,50.31,0.00,165.00,5.00
1350000,3245.697600,50.32,0.00,164.00,5.00
1352000,3245.033900,50.31,0.00,164.00,5.00
1354000,3234.672775,50.34,0.00,164.00,5.00
1356000,3237.541100,50.33,0.00,164.00,5.00
1358000,3227.924400,50.34,0.00,164.00,5.00
1360000,3231.422775,50.34,0.00,164.00,5.00
1362000,3223.618975,50.36,0.00,164.00,5.00
1364000,3225.015975,50.35,0.00,164.00,5.00
1366000,3217.558975,50.36,0.00,163.00,5.00
1368000,3216.781100,50.33,0.00,163.00,5.00
1370000,3207.882775,50.34,0.00,163.00,5.00
1372000,3206.951975,50.31,0.00,163.00,5.00
1374000,3198.293900,50.31,0.00,163.00,5.00
1376000,3198.961975,50.31,0.00,163.00,5.00
1378000,3190.980000,50.30,0.00,163.00,5.00
1380000,3191.373900,50.31,0.00,163.00,5.00
1382000,3187.237600,50.32,0.00,163.00,5.00
1384000,3185.125775,50.32,0.00,163.00,5.00
1386000,3183.629375,50.33,0.00,162.00,5.00
1388000,3177.683900,50.31,0.00,162.00,5.00
1390000,3174.793900,50.31,0.00,162.00,5.00
1392000,3172.027975,50.30,0.00,162.00,5.00
1394000,3169.353900,50.31,0.00,162.00,5.00
1396000,3163.114775,50.27,0.00,162.00,5.00
1398000,3163.983900,50.31,0.00,162.00,5.00
1400000,3157.541600,50.28,0.00,162.00,5.00
1402000,3155.380000,50.30,0.00,162.00,5.00
1404000,3150.985900,50.29,0.00,162.00,5.00
1406000,3148.625775,50.32,0.00,162.00,5.00
1408000,3142.473775,50.29,0.00,161.00,5.00
1410000,3139.245775,50.32,0.00,161.00,5.00
1412000,3134.325900,50.29,0.00,161.00,5.00
1414000,3131.122775,50.34,0.00,161.00,5.00
1416000,3127.987600,50.32,0.00,161.00,5.00
1418000,3122.984400,50.34,0.00,161.00,5.00
1420000,3119.037600,50.32,0.00,161.00,5.00
1422000,3117.312775,50.34,0.00,161.00,5.00
1424000,3113.674400,50.34,0.00,161.00,5.00
1426000,3110.594400,50.34,0.00,161.00,5.00
1428000,3108.824400,50.34,0.00,160.00,5.00
1430000,3105.367500,50.35,0.00,160.00,5.00
1432000,3099.227600,50.32,0.00,160.00,5.00
1434000,3098.215975,50.35,0.00,160.00,5.00
1436000,3092.681975,50.31,0.00,160.00,5.00
1438000,3091.179375,50.33,0.00,160.00,5.00
1440000,3085.527975,50.30,0.00,160.00,5.00
1442000,3084.433900,50.31,0.00,160.00,5.00
1444000,3076.059375,50.28,0.00,160.00,5.00
1446000,3075.605900,50.29,0.00,160.00,5.00
1448000,3072.747100,50.27,0.00,160.00,5.00
1450000,3069.983775,50.29,0.00,160.00,5.00
1452000,3066.737100,50.27,0.00,159.00,5.00
1454000,3063.139375,50.28,0.00,159.00,5.00
1456000,3060.647100,50.27,0.00,159.00,5.00
1458000,3060.143775,50.29,0.00,159.00,5.00
1460000,3056.013775,50.29,0.00,159.00,5.00
1462000,3055.841975,50.31,0.00,159.00,5.00
1464000,3050.425900,50.29,0.00,159.00,5.00
1466000,3049.221975,50.31,0.00,159.00,5.00
1468000,3042.685775,50.32,0.00,159.00,5.00
1470000,3041.815775,50.32,0.00,159.00,5.00
1472000,3036.061100,50.33,0.00,158.00,5.00
1474000,3031.737600,50.32,0.00,158.00,5.00
1476000,3026.047600,50.32,0.00,158.00,5.00
1478000,3020.187600,50.32,0.00,158.00,5.00
1480000,3017.557600,50.32,0.00,158.00,5.00
1482000,3012.612775,50.34,0.00,158.00,5.00
1484000,3009.370000,50.30,0.00,158.00,5.00
1486000,3010.855975,50.35,0.00,158.00,5.00
1488000,3003.517975,50.30,0.00,158.00,5.00
1490000,3004.931100,50.33,0.00,158.00,5.00
1492000,3001.163900,50.31,0.00,158.00,5.00
1494000,2996.497600,50.32,0.00,158.00,5.00
1496000,2992.953775,50.29,0.00,157.00,5.00
1498000,2988.210000,50.30,0.00,157.00,5.00
1500000,2986.459375,50.28,0.00,157.00,5.00
1502000,2982.427975,50.30,0.00,157.00,5.00
1504000,2981.597100,50.27,0.00,157.00,5.00
1506000,2979.740000,50.30,0.00,157.00,5.00
1508000,2976.591600,50.28,0.00,157.00,5.00
1510000,2976.735775,50.32,0.00,157.00,5.00
1512000,2971.657975,50.30,0.00,157.00,5.00
1514000,2971.579375,50.33,0.00,157.00,5.00
1516000,2965.541975,50.31,0.00,156.00,5.00
1518000,2964.649375,50.33,0.00,156.00,5.00
1520000,2956.323900,50.31,0.00,156.00,5.00
1522000,2951.925900,50.29,0.00,156.00,5.00
1524000,2946.645900,50.29,0.00,156.00,5.00
1526000,2945.420000,50.30,0.00,156.00,5.00
1528000,2940.905900,50.29,0.00,156.00,5.00
1530000,2940.965900,50.29,0.00,156.00,5.00
1532000,2935.701975,50.31,0.00,156.00,5.00
1534000,2935.077975,50.30,0.00,156.00,5.00
1536000,2932.283900,50.31,0.00,156.00,5.00
1538000,2928.783900,50.31,0.00,156.00,5.00
1540000,2925.160000,50.30,0.00,155.00,5.00
1542000,2921.819375,50.33,0.00,155.00,5.00
1544000,2917.341975,50.31,0.00,155.00,5.00
1546000,2911.629375,50.33,0.00,155.00,5.00
1548000,2910.691975,50.31,0.00,155.00,5.00
1550000,2905.602775,50.34,0.00,155.00,5.00
1552000,2904.197975,50.30,0.00,155.00,5.00
1554000,2900.477600,50.32,0.00,155.00,5.00
1556000,2896.621600,50.28,0.00,155.00,5.00
1558000,2895.183900,50.31,0.00,155.00,5.00
1560000,2892.259375,50.28,0.00,155.00,5.00
1562000,2888.781975,50.31,0.00,155.00,5.00
1564000,2885.547500,50.25,0.00,154.00,5.00
1566000,2884.031975,50.31,0.00,154.00,5.00
1568000,2878.902400,50.26,0.00,154.00,5.00
1570000,2877.485900,50.29,0.00,154.00,5.00
1572000,2874.735900,50.29,0.00,154.00,5.00
1574000,2870.255900,50.29,0.00,154.00,5.00
1576000,2868.881975,50.31,0.00,154.00,5.00
1578000,2865.003900,50.31,0.00,154.00,5.00
1580000,2862.895775,50.32,0.00,154.00,5.00
1582000,2860.083900,50.31,0.00,154.00,4.00
1584000,2857.075775,50.32,0.00,154.00,5.00
1586000,2855.627600,50.32,0.00,154.00,4.00
1588000,2853.457600,50.32,0.00,154.00,5.00
1590000,2850.523900,50.31,0.00,153.00,4.00
1592000,2847.403900,50.31,0.00,153.00,5.00
1594000,2843.335900,50.29,0.00,153.00,4.00
1596000,2841.110000,50.30,0.00,153.00,5.00
1598000,2837.573775,50.29,0.00,153.00,4.00
1600000,2833.755900,50.29,0.00,153.00,5.00
1602000,2830.253775,50.29,0.00,153.00,5.00
1604000,2826.207100,50.27,0.00,153.00,5.00
1606000,2822.955900,50.29,0.00,153.00,5.00
1608000,2818.149975,50.26,0.00,153.00,5.00
1610000,2816.490000,50.30,0.00,153.00,5.00
1612000,2811.439975,50.26,0.00,153.00,5.00
1614000,2810.567600,50.32,0.00,153.00,5.00
1616000,2807.187100,50.27,0.00,152.00,5.00
1618000,2803.637600,50.32,0.00,152.00,5.00
1620000,2800.667100,50.27,0.00,152.00,5.00
1622000,2796.693900,50.31,0.00,152.00,5.00
1624000,2794.703775,50.29,0.00,152.00,5.00
1626000,2792.211975,50.31,0.00,152.00,5.00
1628000,2790.437975,50.30,0.00,152.00,5.00
1630000,2785.823900,50.31,0.00,152.00,4.00
1632000,2785.983900,50.31,0.00,152.00,5.00
1634000,2781.363900,50.31,0.00,152.00,4.00
1636000,2780.071975,50.31,0.00,152.00,5.00
1638000,2778.291100,50.33,0.00,152.00,4.00
1640000,2775.677600,50.32,0.00,152.00,4.00
1642000,2772.079375,50.33,0.00,151.00,4.00
1644000,2768.430000,50.30,0.00,151.00,5.00
1646000,2764.541975,50.31,0.00,151.00,5.00
1648000,2761.491975,50.31,0.00,151.00,5.00
1650000,2757.527975,50.30,0.00,151.00,5.00
1652000,2754.401600,50.28,0.00,151.00,5.00
1654000,2753.297975,50.30,0.00,151.00,5.00
1656000,2747.797500,50.25,0.00,151.00,5.00
1658000,2748.889375,50.28,0.00,151.00,5.00
1660000,2743.822400,50.24,0.00,151.00,5.00
1662000,2742.629975,50.26,0.00,151.00,5.00
1664000,2739.098775,50.22,0.00,151.00,5.00
1666000,2739.322400,50.26,0.00,151.00,5.00
1668000,2733.190000,50.20,0.00,150.00,5.00
1670000,2734.167500,50.25,0.00,150.00,5.00
1672000,2725.872975,50.21,0.00,150.00,5.00
1674000,2726.602400,50.24,0.00,150.00,5.00
1676000,2720.711600,50.22,0.00,150.00,5.00
1678000,2721.414775,50.27,0.00,150.00,5.00
1680000,2716.377100,50.23,0.00,150.00,5.00
1682000,2715.737975,50.30,0.00,150.00,5.00
1684000,2711.989975,50.26,0.00,150.00,5.00
1686000,2711.395775,50.32,0.00,150.00,5.00
1688000,2706.659975,50.26,0.00,150.00,5.00
1690000,2707.092775,50.34,0.00,150.00,5.00
1692000,2703.024775,50.27,0.00,150.00,5.00
1694000,2700.795775,50.32,0.00,149.00,5.00
1696000,2696.724975,50.25,0.00,149.00,5.00
1698000,2693.087975,50.30,0.00,149.00,5.00
1700000,2688.424375,50.23,0.00,149.00,5.00
1702000,2689.273775,50.29,0.00,149.00,5.00
1704000,2683.811600,50.22,0.00,149.00,5.00
1706000,2685.271600,50.28,0.00,149.00,5.00
1708000,2680.618775,50.22,0.00,149.00,5.00
1710000,2681.673775,50.29,0.00,149.00,5.00
1712000,2677.458775,50.22,0.00,149.00,5.00
1714000,2678.411600,50.28,0.00,149.00,5.00
1716000,2674.724375,50.23,0.00,149.00,5.00
1718000,2675.309375,50.28,0.00,149.00,5.00
1720000,2671.461600,50.22,0.00,148.00,5.00
1722000,2670.941600,50.28,0.00,148.00,5.00
1724000,2664.908775,50.22,0.00,148.00,5.00
1726000,2665.727100,50.27,0.00,148.00,5.00
1728000,2660.091600,50.22,0.00,148.00,5.00
1730000,2659.302400,50.26,0.00,148.00,5.00
1732000,2654.434375,50.23,0.00,148.00,5.00
1734000,2655.654775,50.27,0.00,148.00,5.00
1736000,2647.435900,50.21,0.00,148.00,5.00
1738000,2651.077100,50.27,0.00,148.00,5.00
1740000,2643.085900,50.21,0.00,148.00,5.00
1742000,2646.794775,50.27,0.00,148.00,5.00
1744000,2640.577100,50.23,0.00,148.00,5.00
1746000,2643.364775,50.27,0.00,148.00,5.00
1748000,2636.947100,50.23,0.00,147.00,5.00
1750000,2637.511600,50.28,0.00,147.00,5.00
1752000,2630.231600,50.22,0.00,147.00,5.00
1754000,2630.011600,50.28,0.00,147.00,5.00
1756000,2625.627100,50.23,0.00,147.00,5.00
1758000,2624.185900,50.29,0.00,147.00,5.00
1760000,2621.312400,50.24,0.00,147.00,5.00
1762000,2619.291975,50.31,0.00,147.00,5.00
1764000,2616.984975,50.25,0.00,147.00,5.00
1766000,2614.471975,50.31,0.00,147.00,5.00
1768000,2611.579775,50.24,0.00,147.00,5.00
1770000,2611.201975,50.31,0.00,147.00,5.00
1772000,2605.158775,50.22,0.00,147.00,5.00
1774000,2606.277975,50.30,0.00,147.00,5.00
1776000,2601.038775,50.22,0.00,147.00,5.00
1778000,2603.623775,50.29,0.00,146.00,5.00
1780000,2595.852975,50.21,0.00,146.00,5.00
1782000,2597.052400,50.26,0.00,146.00,5.00
1784000,2592.650000,50.20,0.00,146.00,5.00
1786000,2592.749375,50.28,0.00,146.00,5.00
1788000,2588.622975,50.21,0.00,146.00,5.00
1790000,2589.619375,50.28,0.00,146.00,5.00
1792000,2584.978775,50.22,0.00,146.00,5.00
1794000,2586.449375,50.28,0.00,146.00,5.00
1796000,2581.869775,50.24,0.00,146.00,5.00
1798000,2582.821600,50.28,0.00,146.00,5.00
1800000,2578.022400,50.24,0.00,146.00,5.00
1802000,2578.745900,50.29,0.00,146.00,5.00
1804000,2574.629975,50.26,0.00,146.00,5.00
1806000,2573.895900,50.29,0.00,146.00,5.00
1808000,2568.482400,50.24,0.00,145.00,5.00
1810000,2568.819375,50.28,0.00,145.00,5.00
1812000,2560.005900,50.21,0.00,145.00,5.00
1814000,2560.794975,50.25,0.00,145.00,5.00
1816000,2554.683900,50.19,0.00,145.00,5.00
1818000,2557.179775,50.24,0.00,145.00,5.00
1820000,2551.306975,50.20,0.00,145.00,5.00
1822000,2554.572400,50.24,0.00,145.00,5.00
1824000,2547.126975,50.20,0.00,145.00,5.00
1826000,2550.292400,50.26,0.00,145.00,5.00
1828000,2544.995900,50.21,0.00,145.00,5.00
1830000,2545.761600,50.28,0.00,145.00,5.00
1832000,2540.711600,50.22,0.00,145.00,5.00
1834000,2541.751975,50.31,0.00,145.00,5.00
1836000,2536.767100,50.23,0.00,145.00,5.00
1838000,2536.373900,50.31,0.00,144.00,5.00
1840000,2532.442400,50.24,0.00,144.00,5.00
1842000,2528.677975,50.30,0.00,144.00,5.00
1844000,2527.077100,50.23,0.00,144.00,5.00
1846000,2523.861600,50.28,0.00,144.00,5.00
1848000,2521.881600,50.22,0.00,144.00,5.00
1850000,2520.079375,50.28,0.00,144.00,5.00
1852000,2516.692975,50.21,0.00,144.00,5.00
1854000,2514.581600,50.28,0.00,144.00,5.00
1856000,2511.775900,50.21,0.00,144.00,5.00
1858000,2511.517100,50.27,0.00,144.00,5.00
1860000,2506.172975,50.21,0.00,144.00,5.00
1862000,2510.191600,50.28,0.00,144.00,5.00
1864000,2502.431600,50.22,0.00,144.00,5.00
1866000,2506.215900,50.29,0.00,144.00,5.00
1868000,2500.877100,50.23,0.00,144.00,5.00
1870000,2501.637975,50.30,0.00,144.00,5.00
1872000,2495.789775,50.24,0.00,143.00,5.00
1874000,2496.343775,50.29,0.00,143.00,5.00
1876000,2491.447100,50.23,0.00,143.00,5.00
1878000,2490.704775,50.27,0.00,143.00,5.00
1880000,2487.977100,50.23,0.00,143.00,5.00
1882000,2486.612400,50.26,0.00,143.00,5.00
1884000,2484.547100,50.23,0.00,143.00,5.00
1886000,2483.212400,50.26,0.00,143.00,5.00
1888000,2480.661600,50.22,0.00,143.00,5.00
1890000,2481.052400,50.26,0.00,143.00,5.00
1892000,2475.478775,50.22,0.00,143.00,5.00
1894000,2477.972400,50.26,0.00,143.00,5.00
1896000,2470.226975,50.20,0.00,143.00,5.00
1898000,2472.964975,50.25,0.00,143.00,5.00
1900000,2466.226975,50.20,0.00,143.00,5.00
1902000,2468.332400,50.24,0.00,143.00,5.00
1904000,2462.003900,50.19,0.00,142.00,5.00
1906000,2463.617500,50.25,0.00,142.00,5.00
1908000,2456.020775,50.19,0.00,142.00,5.00
1910000,2456.687500,50.25,0.00,142.00,5.00
1912000,2452.056975,50.20,0.00,142.00,5.00
1914000,2450.539975,50.26,0.00,142.00,5.00
1916000,2448.430000,50.20,0.00,142.00,5.00
1918000,2446.587100,50.27,0.00,142.00,5.00
1920000,2444.692975,50.21,0.00,142.00,5.00
1922000,2443.123775,50.29,0.00,142.00,5.00
1924000,2441.418775,50.22,0.00,142.00,5.00
1926000,2440.237975,50.30,0.00,142.00,5.00
1928000,2438.067100,50.23,0.00,142.00,5.00
1930000,2438.163900,50.31,0.00,142.00,5.00
1932000,2434.322400,50.24,0.00,142.00,5.00
1934000,2434.913900,50.31,0.00,142.00,5.00
1936000,2431.629975,50.26,0.00,142.00,5.00
1938000,2429.887600,50.32,0.00,142.00,5.00
1940000,2425.224975,50.25,0.00,141.00,5.00
1942000,2424.340000,50.30,0.00,141.00,5.00
1944000,2417.882400,50.24,0.00,141.00,5.00
1946000,2416.219375,50.28,0.00,141.00,5.00
1948000,2413.197100,50.23,0.00,141.00,5.00
1950000,2411.444775,50.27,0.00,141.00,5.00
1952000,2408.158775,50.22,0.00,141.00,5.00
1954000,2407.457500,50.25,0.00,141.00,5.00
1956000,2404.285900,50.21,0.00,141.00,5.00
1958000,2406.062400,50.26,0.00,141.00,5.00
1960000,2400.986975,50.20,0.00,141.00,5.00
1962000,2403.854775,50.27,0.00,141.00,5.00
1964000,2397.736975,50.20,0.00,141.00,5.00
1966000,2401.677100,50.27,0.00,141.00,5.00
1968000,2395.330000,50.20,0.00,141.00,5.00
1970000,2397.637100,50.27,0.00,141.00,5.00
1972000,2393.222975,50.21,0.00,140.00,5.00
1974000,2394.744775,50.27,0.00,140.00,5.00
1976000,2388.190000,50.20,0.00,140.00,5.00
1978000,2388.592400,50.24,0.00,140.00,5.00
1980000,2385.350000,50.20,0.00,140.00,5.00
1982000,2382.608775,50.22,0.00,140.00,5.00
1984000,2381.242975,50.21,0.00,140.00,5.00
1986000,2380.398775,50.22,0.00,140.00,5.00
1988000,2377.482975,50.21,0.00,140.00,5.00
1990000,2376.537100,50.23,0.00,140.00,5.00
1992000,2371.916975,50.20,0.00,140.00,5.00
1994000,2370.529775,50.24,0.00,140.00,5.00
1996000,2366.756975,50.20,0.00,140.00,5.00
1998000,2365.847500,50.25,0.00,140.00,5.00
